2010 Federal Election Polling Places [Event:15508 Phase:FinalResults Generated:2013-01-22T15:06:18 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
VIC,224,Mallee,4485,1,Horsham West,Horsham West Primary School,24 Hillary St,,,HORSHAM,VIC,3400,-36.717300,142.180000
VIC,224,Mallee,4486,1,Irymple,Irymple Multi Cultural Senior Citizen Rooms,Fifteenth St,,,IRYMPLE,VIC,3498,-34.234300,142.169000
VIC,224,Mallee,4487,1,Jeparit,Jeparit Pre School Centre,9 Hindmarsh St,,,JEPARIT,VIC,3423,-36.143600,141.988000
VIC,224,Mallee,4489,1,Kaniva,Kaniva Wesley Hall,Baker St,,,KANIVA,VIC,3419,-36.378400,141.241000
VIC,224,Mallee,4759,1,Kerang,Kerang Memorial Hall,Nolan St,,,KERANG,VIC,3579,-35.734700,143.917000
VIC,224,Mallee,4760,1,Kerang North,Technical High School,48 Murray St,,,KERANG,VIC,3579,-35.725300,143.914000
VIC,224,Mallee,4764,1,Koondrook,Koondrook Senior Citizens Rooms,Station St,,,KOONDROOK,VIC,3580,-35.640992,144.128504
VIC,224,Mallee,4496,1,Koorlong,Koorlong Primary School,3645 Benetook Ave,,,KOORLONG,VIC,3501,-34.280200,142.084000
VIC,224,Mallee,4497,1,Laharum,Laharum Primary School,1574 Northern Grampians Rd,,,LAHARUM,VIC,3401,-36.944200,142.324000
VIC,224,Mallee,4498,1,Lake Boga,Lake Boga Community Centre,Lalbert Rd,,,LAKE BOGA,VIC,3584,-35.464700,143.631000
VIC,224,Mallee,4772,1,Lake Charm,Lake Charm Mechanics Hall,Murray Valley Hwy,,,LAKE CHARM,VIC,3581,-35.609500,143.802000
VIC,224,Mallee,4773,1,Lalbert,Lalbert Primary School,Main St,,,LALBERT,VIC,3542,-35.674700,143.376000
VIC,224,Mallee,4776,1,Leitchville,Leitchville Primary School,Hawken St,,,LEITCHVILLE,VIC,3567,-35.910100,144.302000
VIC,224,Mallee,4779,1,Macorna,Macorna Community Hall,Macorna South Rd,,,MACORNA,VIC,3578,-35.934100,144.028000
VIC,224,Mallee,4504,1,Manangatang,Manangatang Public Hall,Wattle St,,,MANANGATANG,VIC,3546,-35.051000,142.883000
VIC,224,Mallee,32001,1,Melbourne (Mallee),Melbourne City Town Hall,90-120 Swanston St,,,MELBOURNE,VIC,3000,-37.818100,144.964000
VIC,224,Mallee,4505,1,Merbein,Merebin Centre,Cnr Chaffey & O'Bryan Sts,,,MERBEIN,VIC,3505,-34.166850,142.063380
VIC,224,Mallee,4506,1,Merbein South,Merbein South Primary School,1192 Sturt Hwy,,,MERBEIN SOUTH,VIC,3505,-34.215200,142.023000
VIC,224,Mallee,4507,1,Merbein West,Merbein West Primary School,Paschendale Ave,,,MERBEIN WEST,VIC,3505,-34.167100,142.017000
VIC,224,Mallee,4509,1,Mildura,Salvation Army Church Hall,cnr Fourteenth St & Etiwanda Ave,,,MILDURA,VIC,3500,-34.206300,142.156000
VIC,224,Mallee,11892,1,Mildura City Central,Mildura Church of Christ Hall,cnr Tenth St & Deakin Ave,,,MILDURA,VIC,3500,-34.187800,142.159000
VIC,224,Mallee,4511,1,Mildura Deakin,Chaffey Secondary College,265 Deakin Ave,,,MILDURA,VIC,3500,-34.194200,142.149000
VIC,224,Mallee,38298,5,Mildura PPVC,2/116 Eighth St Mildura,2/116 Eighth St,,,MILDURA,VIC,3500,-34.186466,142.164281
VIC,224,Mallee,4512,1,Mildura South,Mildura South Primary School,593 Deakin Ave,,,MILDURA,VIC,3500,-34.205003,142.138286
VIC,224,Mallee,58622,1,Mildura South West,Ranfurly Primary School,348 Ontario Ave,,,MILDURA,VIC,3500,-34.193900,142.134000
VIC,224,Mallee,4513,1,Mildura West,St Josephs College Stadium,Riverside Ave,,,MILDURA,VIC,3500,-34.176800,142.140000
VIC,224,Mallee,4514,1,Minimay,Minimay Memorial Hall,591 Frances Minimay Tallageria Rd,,,MINIMAY,VIC,3413,-36.711900,141.177000
VIC,224,Mallee,4515,1,Minyip,Minyip Memorial Hall,52 Main St,,,MINYIP,VIC,3392,-36.459900,142.586000
VIC,224,Mallee,4789,1,Murrabit,Murrabit Group School,61 Browning Ave,,,MURRABIT,VIC,3579,-35.528200,143.950000
VIC,224,Mallee,4518,1,Murra Warra,Murra Warra Sailors Home Hall,Blue Ribbon Rd,,,MURRA WARRA,VIC,3401,-36.439800,142.224000
VIC,224,Mallee,4519,1,Murrayville,Mallee Track Health & Community Service,32 Gray St,,,MURRAYVILLE,VIC,3512,-35.262500,141.181000
VIC,224,Mallee,4520,1,Murtoa,Murtoa Mechanics Hall,37 Duncan Street,,,MURTOA,VIC,3390,-36.619100,142.468000
VIC,224,Mallee,4522,1,Nangiloc,Nangiloc-Colignan Primary School,2612 Kulkyne Way,,,NANGILOC,VIC,3494,-34.474000,142.359000
VIC,224,Mallee,4524,1,Natimuk,Natimuk RSL Hall,70 Main St,,,NATIMUK,VIC,3409,-36.742371,141.940647
VIC,224,Mallee,4525,1,Netherby,Netherby Hall,5 William St,,,NETHERBY,VIC,3418,-36.106530,141.616350
VIC,224,Mallee,4527,1,Nhill,Nhill Uniting Church Hall,61 Victoria St,,,NHILL,VIC,3418,-36.335300,141.649000
VIC,224,Mallee,4528,1,Nichols Point,Nichols Point Primary School,Koorlong Ave,,,NICHOLS POINT,VIC,3501,-34.210100,142.203000
VIC,224,Mallee,5027,1,Noradjuha,Noradjuha Memorial Hall,Hamilton Natimuk Rd,,,NORADJUHA,VIC,3401,-36.833800,141.965000
VIC,224,Mallee,4529,1,Nullawil,Nullawil Primary School,10 Church St,,,NULLAWIL,VIC,3529,-35.854800,143.179000
VIC,224,Mallee,4530,1,Nyah,Nyah Memorial Hall,65 Stradbroke Ave,,,NYAH,VIC,3594,-35.173100,143.377000
VIC,224,Mallee,4531,1,Nyah West,Nyah District Primary School,Monash Ave,,,NYAH WEST,VIC,3595,-35.174000,143.376000
VIC,224,Mallee,4532,1,Ouyen,Ouyen Senior Citizen Rooms,Cooper St,,,OUYEN,VIC,3490,-35.068700,142.316000
VIC,224,Mallee,4534,1,Patchewollock,Patchewollock Community Centre,54 Federation St,,,PATCHEWOLLOCK,VIC,3491,-35.383100,142.188000
VIC,224,Mallee,4537,1,Piangil,Piangil Public Hall,Hall St,,,PIANGIL,VIC,3597,-35.055200,143.312000
VIC,224,Mallee,4538,1,Pimpinio,Pimpinio Uniting Church Hall,47 Church St,,,PIMPINIO,VIC,3401,-36.584100,142.117000
VIC,224,Mallee,4799,1,Quambatook,Quambatook Memorial Hall,Guthrie St,,,QUAMBATOOK,VIC,3540,-35.849100,143.521000
VIC,224,Mallee,5046,1,Quantong,Quantong Public Hall,52 Chequer Rd,,,QUANTONG,VIC,3401,-36.754700,142.026000
VIC,224,Mallee,4539,1,Rainbow,Rainbow Civic Centre,15 Federal St,,,RAINBOW,VIC,3424,-35.897800,141.994000
VIC,224,Mallee,4540,1,Red Cliffs,Red Cliffs Secondary College,Fitzroy Ave,,,RED CLIFFS,VIC,3496,-34.299986,142.197588
VIC,224,Mallee,4542,1,Riverside,Riverside Old School,158 Riverside Rd,,,RIVERSIDE,VIC,3401,-36.701200,142.238000
VIC,224,Mallee,4543,1,Robinvale,Robinvale Masonic Hall,214 Bromley Rd,,,ROBINVALE,VIC,3549,-34.586900,142.772000
VIC,224,Mallee,4545,1,Rupanyup,Rupanyup Senior Citizens Centre,21 Dyer St,,,RUPANYUP,VIC,3388,-36.632200,142.629000
VIC,224,Mallee,3192,1,St Arnaud,St Arnaud Town Hall,42 Napier St,,,ST ARNAUD,VIC,3478,-36.615000,143.257000
VIC,224,Mallee,4546,1,Sea Lake,Andrew McClelland Memorial Hall,Mudge St,,,SEA LAKE,VIC,3533,-35.504500,142.854000
VIC,224,Mallee,4547,1,Serviceton,Serviceton Uniting Church Hall,Kent St,,,SERVICETON,VIC,3420,-36.378100,140.988000
VIC,224,Mallee,31602,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,224,Mallee,31604,2,Special Hospital Team 2,Multiple sites,,,,,VIC,,,
VIC,224,Mallee,31606,2,Special Hospital Team 3,Multiple sites,,,,,VIC,,,
VIC,224,Mallee,33280,2,Special Hospital Team 4,Multiple sites,,,,,VIC,,,
VIC,224,Mallee,4549,1,Speed,Speed Recreation Centre,Golf Course Rd,,,SPEED,VIC,3488,-35.400795,142.439511
VIC,224,Mallee,3204,1,Stuart Mill,Stuart Mill Community Centre,Stuart Mill Low Rd,,,STUART MILL,VIC,3478,-36.801000,143.289000
VIC,224,Mallee,4551,1,Sunnycliffs,Sunnycliffs Primary School,Sunnycliffs Cres,,,SUNNYCLIFFS,VIC,3496,-34.280100,142.191000
VIC,224,Mallee,4552,1,Swan Hill,Swan Hill Anglican Centre,Cnr Splatt & McCallum Sts,,,SWAN HILL,VIC,3585,-35.339100,143.557000
VIC,224,Mallee,31573,5,Swan Hill PPVC,Uniting Church Hall,cnr Rutherford and Beveridge Sts,,,SWAN HILL,VIC,3585,-35.343101,143.559238
VIC,224,Mallee,4554,1,Swan Hill South,Vic College of Koorie Educ(Payika Campus),Murray Valley Hwy,,,SWAN HILL,VIC,3585,-35.324200,143.552000
VIC,224,Mallee,8900,1,Swan Hill West,Swan Hill Primary School,cnr Gray & Yana Sts,,,SWAN HILL,VIC,3585,-35.345900,143.543000
VIC,224,Mallee,5061,1,Toolondo,Toolondo Recreation Reserve Hall,2955 Natimuk Hamilton Rd,,,TOOLONDO,VIC,3401,-36.991100,141.935000
VIC,224,Mallee,4558,1,Ultima,Ultima Public Hall,Dillon St,,,ULTIMA,VIC,3544,-35.470200,143.268000
VIC,224,Mallee,4559,1,Underbool,Underbool Pre School,Cotter St,,,UNDERBOOL,VIC,3509,-35.170300,141.811000
VIC,224,Mallee,4562,1,Walpeup,Walpeup Primary School,Glen St,,,WALPEUP,VIC,3507,-35.139000,142.024000
VIC,224,Mallee,4563,1,Warracknabeal,Warracknabeal Band and Scout Hall,45 Devereux St,,,WARRACKNABEAL,VIC,3393,-36.250300,142.397000
VIC,224,Mallee,3208,1,Watchem,Watchem Mechanics Institute,Camp St,,,WATCHEM,VIC,3482,-36.149000,142.860000
VIC,224,Mallee,4566,1,Wemen,Wemen Hall,3566 Hattah Robinvale Rd,,,WEMEN,VIC,3549,-34.783596,142.634690
VIC,224,Mallee,4567,1,Werrimull,Werrimull P-12 School,King St,,,WERRIMULL,VIC,3496,-34.389500,141.595000
VIC,224,Mallee,4570,1,Wonwondah North,Wonwondah North Public Hall,56 Wonwondah Reserve Rd,,,WONWONDAH NORTH,VIC,3401,-36.878600,142.136000
VIC,224,Mallee,4572,1,Woomelang,Woomelang Group School,2 Roberts St,,,WOOMELANG,VIC,3485,-35.681992,142.667313
VIC,224,Mallee,4574,1,Woorinen,Woorinen District Primary School,Palmer St,,,WOORINEN SOUTH,VIC,3588,-35.292800,143.454000
VIC,224,Mallee,4575,1,Wycheproof,Wycheproof Senior Citizen Rooms,Broadway,,,WYCHEPROOF,VIC,3527,-36.074900,143.225000
VIC,224,Mallee,4577,1,Yanac,Yanac Public Hall,Francis St,,,YANAC,VIC,3418,-36.136100,141.435000
VIC,225,Maribyrnong,4580,1,Aberfeldie,Aberfeldie Primary School,Doone St,,,ABERFELDIE,VIC,3040,-37.756600,144.896000
VIC,225,Maribyrnong,4581,1,Airport West,Ratcliffe Community Centre,South Rd,,,AIRPORT WEST,VIC,3042,-37.722900,144.881000
VIC,225,Maribyrnong,3346,1,Albion (Maribyrnong),Albion Primary School,Adelaide St,,,ALBION,VIC,3020,-37.778200,144.820000
VIC,225,Maribyrnong,3347,1,Albion North,Albion North Primary School,Furlong Rd,,,SUNSHINE NORTH,VIC,3020,-37.762700,144.823000
VIC,225,Maribyrnong,3348,1,Avondale Heights,Avondale Primary School,Clarendon St,,,AVONDALE HEIGHTS,VIC,3034,-37.766100,144.861000
VIC,225,Maribyrnong,12080,1,Avondale Heights Central,St Martin De Porres Parish Hall,158 Military Rd,,,AVONDALE HEIGHTS,VIC,3034,-37.758700,144.861000
VIC,225,Maribyrnong,3349,1,Avondale Heights North,Milleara Primary School,North Rd,,,AVONDALE HEIGHTS,VIC,3034,-37.755600,144.855000
VIC,225,Maribyrnong,4582,1,Buckley Park,Buckley Park College,Cooper St,,,ESSENDON,VIC,3040,-37.747500,144.898000
VIC,225,Maribyrnong,30216,5,Divisional Office (PREPOLL),Divisional Office,4 Homer St,,,MOONEE PONDS,VIC,3039,-37.765011,144.922623
VIC,225,Maribyrnong,33305,1,Essendon,ST Therese's Multipurpose Room,Florence St,,,ESSENDON,VIC,3040,-37.751900,144.911000
VIC,225,Maribyrnong,4585,1,Essendon North,Essendon North Primary School,Gillies St,,,ESSENDON NORTH,VIC,3041,-37.740700,144.903000
VIC,225,Maribyrnong,4586,1,Essendon South,Salvation Army Youth Hall,880 Mt Alexander Rd,,,ESSENDON,VIC,3040,-37.757000,144.919000
VIC,225,Maribyrnong,4587,1,Essendon West,Essendon Keilor College Senior VCE Campus,286 Buckley St,,,ESSENDON,VIC,3040,-37.755100,144.902000
VIC,225,Maribyrnong,4590,1,Glenbervie,Essendon Primary School,38 Nicholson St,,,ESSENDON,VIC,3040,-37.753500,144.921000
VIC,225,Maribyrnong,3355,1,Kealba,Kealba Secondary College,Driscoll's Rd,,,KEALBA,VIC,3021,-37.731600,144.823000
VIC,225,Maribyrnong,3358,1,Keilor East,St Peter's Catholic Primary School,2 Parkside Ave,,,KEILOR EAST,VIC,3033,-37.743600,144.859000
VIC,225,Maribyrnong,4592,1,Keilor Heights,Keilor Heights Primary School,Ronald Gr,,,KEILOR EAST,VIC,3033,-37.737500,144.867000
VIC,225,Maribyrnong,4593,1,Keilor Park,Keilor Park Pre School,2 Thea Court,,,KEILOR PARK,VIC,3042,-37.723600,144.858000
VIC,225,Maribyrnong,4594,1,Keilor South,Essendon Keilor College - Keilor East Campus,Quinn Gr,,,KEILOR EAST,VIC,3033,-37.740600,144.870000
VIC,225,Maribyrnong,3692,1,Maribyrnong (Maribyrnong),Maribyrnong Community Centre,Randall St,,,MARIBYRNONG,VIC,3032,-37.767600,144.888000
VIC,225,Maribyrnong,32041,1,Melbourne (Maribyrnong),Melbourne City Town Hall,90-120 Swanston St,,,MELBOURNE,VIC,3000,-37.818100,144.964000
VIC,225,Maribyrnong,4597,1,Moonee Ponds Central,Lowther Hall Anglican Grammar School,17 Leslie Rd,,,ESSENDON,VIC,3040,-37.759100,144.915000
VIC,225,Maribyrnong,33128,5,Moonee Ponds MARIBYRNONG PPVC,41 Hall St,,,,MOONEE PONDS,VIC,3039,-37.766160,144.921750
VIC,225,Maribyrnong,4598,1,Moonee Ponds South,Ascot Vale Uniting Church,62 Maribyrnong Rd,,,MOONEE PONDS,VIC,3039,-37.772072,144.922318
VIC,225,Maribyrnong,4599,1,Moonee Ponds West,Moonee Ponds West Primary School,150 Athol St,,,MOONEE PONDS,VIC,3039,-37.768800,144.909000
VIC,225,Maribyrnong,4600,1,Niddrie,Keilor East - Airport West Uniting Church Hall,cnr Roberts Rd & Glenys Ave,,,AIRPORT WEST,VIC,3042,-37.725200,144.875000
VIC,225,Maribyrnong,4601,1,Niddrie Central,Western Autistic School,66 Garnet St,,,NIDDRIE,VIC,3042,-37.744489,144.888065
VIC,225,Maribyrnong,3360,1,St Albans,St Albans Heights Primary School,Norwich St,,,ST ALBANS,VIC,3021,-37.749000,144.809000
VIC,225,Maribyrnong,3361,1,St Albans East,St Albans East Primary School,Station Ave,,,ST ALBANS,VIC,3021,-37.742000,144.811000
VIC,225,Maribyrnong,58805,5,St Albans MARIBYRNONG PPVC,13-14 Victoria Square,18-20 East Esplanade,,,ST ALBANS,VIC,3021,-37.741972,144.800106
VIC,225,Maribyrnong,3362,1,St Albans North,St Albans North Primary School,George St,,,ST ALBANS,VIC,3021,-37.731900,144.801000
VIC,225,Maribyrnong,3364,1,St Albans South East,Jackson Special School,Mulhall Dr,,,ST ALBANS,VIC,3021,-37.755800,144.815000
VIC,225,Maribyrnong,32076,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,225,Maribyrnong,3699,1,Sunshine,Sunshine Primary School,69 Hampshire Rd,,,SUNSHINE,VIC,3020,-37.791000,144.831000
VIC,225,Maribyrnong,33180,5,Sunshine MARIBYRNONG PPVC,Shops T1 & T2 Sunshine Plaza,324 Hampshire Rd,,,SUNSHINE,VIC,3020,-37.782600,144.833000
VIC,225,Maribyrnong,3367,1,Sunshine North,Sunshine North Primary School,65 Suffolk Rd,,,SUNSHINE NORTH,VIC,3020,-37.770800,144.838000
VIC,225,Maribyrnong,3368,1,Sunvale (Maribyrnong),Sunshine Harvester Primary School,132 Hertford Rd,,,SUNSHINE,VIC,3020,-37.783090,144.845330
VIC,226,McEwen,4307,1,Alexandra,Alexandra Secondary College Assembly Hall,86 Downey St,,,ALEXANDRA,VIC,3714,-37.193100,145.704000
VIC,226,McEwen,4309,1,Arthurs Creek,Arthurs Creek Primary School,900 Arthurs Creek Rd,,,ARTHURS CREEK,VIC,3099,-37.579100,145.203000
VIC,226,McEwen,4868,1,Badger Creek,Badger Creek Primary School,139 Badger Creek Rd,,,BADGER CREEK,VIC,3777,-37.681200,145.532000
VIC,226,McEwen,4312,1,Beveridge,Beveridge Primary School,Arrowsmith St,,,BEVERIDGE,VIC,3753,-37.473300,144.976000
VIC,226,McEwen,3260,1,Bolinda,Bolinda Primary School,1 Mullalys Rd,,,BOLINDA,VIC,3432,-37.432500,144.743000
VIC,226,McEwen,4315,1,Broadford,Broadford Secondary College,Snodgrass St,,,BROADFORD,VIC,3658,-37.204600,145.041000
VIC,226,McEwen,3263,1,Bullengarook,Bullengarook Senior Campus,Sunbury and MR Specialist School,705 Bacchus Marsh-Gisborne Rd,,BULLENGAROOK,VIC,3437,-37.486300,144.517000
VIC,226,McEwen,4871,1,Buxton,Buxton Primary School,2208 Maroondah Hwy,,,BUXTON,VIC,3711,-37.420400,145.710000
VIC,226,McEwen,11891,1,Clonbinane,Clonbinane Fire Brigade Hall,Ryans Rd,,,CLONBINANE,VIC,3658,-37.298800,145.069000
VIC,226,McEwen,4317,1,Darraweit Guim,Darraweit Guim Primary School,2 Darraweit Valley Rd,,,DARRAWEIT GUIM,VIC,3756,-37.401000,144.894000
VIC,226,McEwen,3380,1,Diamond Creek,Diamond Creek Sacred Heart Parish Hall,25 Gipson St,,,DIAMOND CREEK,VIC,3089,-37.671600,145.152000
VIC,226,McEwen,3381,1,Diamond Creek East,Diamond Valley Secondary College,165 Main Hurstbridge Rd,,,DIAMOND CREEK,VIC,3089,-37.673700,145.167000
VIC,226,McEwen,30217,5,Divisional Office (PREPOLL),Divisional Office,Shop 4 30 Wallis St,,,SEYMOUR,VIC,3660,-37.022888,145.135147
VIC,226,McEwen,3382,1,Dixons Creek,Dixons Creek Primary School,Melba Hwy,,,DIXONS CREEK,VIC,3775,-37.592700,145.413000
VIC,226,McEwen,4878,1,Don Valley,Don Valley Primary School,Old Dalry Rd,,,DON VALLEY,VIC,3139,-37.760200,145.582000
VIC,226,McEwen,4318,1,Doreen,Doreen Primary School,75 Doctors Gully Rd,,,DOREEN,VIC,3754,-37.606200,145.146000
VIC,226,McEwen,4319,1,Eden Park,Eden Park CFA Hall,305 Sixth Ave,,,EDEN PARK,VIC,3757,-37.496500,145.074000
VIC,226,McEwen,4320,1,Eildon,Eildon Community Centre,45 High St,,,EILDON,VIC,3713,-37.234200,145.906000
VIC,226,McEwen,47750,1,Epping Views,Epping Views Primary School,20 Mansfield St,,,EPPING,VIC,3076,-37.631190,145.025540
VIC,226,McEwen,4324,1,Flowerdale,Flowerdale Primary School,3377 Whittlesea-Yea Rd,,,FLOWERDALE,VIC,3658,-37.316900,145.291000
VIC,226,McEwen,3284,1,Gisborne,Gisborne Primary School,35 Fisher Street,,,GISBORNE,VIC,3437,-37.487500,144.592000
VIC,226,McEwen,47803,1,Gisborne South,Gisborne Secondary College,95 Melton Rd,,,GISBORNE,VIC,3437,-37.496960,144.585140
VIC,226,McEwen,4882,1,Gladysdale,Gladysdale Primary School,550 Little Yarra Rd,,,GLADYSDALE,VIC,3797,-37.819600,145.650000
VIC,226,McEwen,4325,1,Glenburn,Glenburn Community Centre,3873 Melba Hwy,,,GLENBURN,VIC,3717,-37.419400,145.426000
VIC,226,McEwen,4883,1,Healesville,Healesville Secondary College,10 Camerons Road,,,HEALESVILLE,VIC,3777,-37.643500,145.530000
VIC,226,McEwen,38409,1,Healesville Central,Healsville Senior Citizens Hall,Cnr Green and River Street,,,HEALESVILLE,VIC,3777,-37.653800,145.515000
VIC,226,McEwen,46553,5,Healesville PPVC,Healesville Shopping Centre,Shop 11,Maroondah Hwy,,HEALESVILLE,VIC,3777,-37.653400,145.518000
VIC,226,McEwen,4884,1,Hoddles Creek,Hoddles Creek Primary School,700 Gembrook-Launching Place Rd,,,HODDLES CREEK,VIC,3139,-37.832800,145.597000
VIC,226,McEwen,3385,1,Hurstbridge,Hurstbridge Primary School,961 Heidelberg-Kinglake Rd,,,HURSTBRIDGE,VIC,3099,-37.636400,145.197000
VIC,226,McEwen,3387,1,Kangaroo Ground,Kangaroo Ground Primary School,279 Eltham-Yarra Glen Rd,,,KANGAROO GROUND,VIC,3097,-37.691400,145.215000
VIC,226,McEwen,4335,1,Kilmore,Kilmore Assumption College,Sutherland St,,,KILMORE,VIC,3764,-37.303600,144.947000
VIC,226,McEwen,4336,1,Kinglake,Kinglake Primary School,McMahons Rd,,,KINGLAKE,VIC,3763,-37.523000,145.353000
VIC,226,McEwen,4337,1,Kinglake West,Kinglake West Primary School,1045 Whittlesea-Kinglake Rd,,,KINGLAKE WEST,VIC,3757,-37.481100,145.258000
VIC,226,McEwen,3299,1,Lancefield,Lancefield Primary School,80 High St,,,LANCEFIELD,VIC,3435,-37.274800,144.727000
VIC,226,McEwen,4888,1,Launching Place,Launching Place Primary School,20 Carter St,,,LAUNCHING PLACE,VIC,3139,-37.781600,145.570000
VIC,226,McEwen,47802,1,Laurimar,Laurimar Primary School,1 Armidale Rd,,,DOREEN,VIC,3754,-37.586140,145.127330
