2016 Federal Election Polling Places [Event:20499 Phase:FinalResults Generated:2017-05-11T17:36:58 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192],,,,,,,,,,,,,,
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
NSW,104,Barton,1016,1,The Warren,Marrickville Uniting Church,388 Illawarra Rd,,,MARRICKVILLE,NSW,2204,-33.9154803,151.1503777
NSW,104,Barton,2641,1,Turrella,Cairnsfoot Special School,22 Loftus Street,,,TURRELLA,NSW,2205,-33.9319,151.145
NSW,104,Barton,2673,1,Undercliffe,Undercliffe Public School,143 Bayview Ave,,,EARLWOOD,NSW,2206,-33.9244,151.139
NSW,105,Bennelong,65453,5,BLV Bennelong PPVC,BLV Bennelong,"Level 12, 67 Albert Ave",,,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,105,Bennelong,33930,1,Boronia Park (Bennelong),Boronia Park Public School,Pittwater Rd,,,HUNTERS HILL,NSW,2110,-33.8211705,151.1355456
NSW,105,Bennelong,634,1,Carlingford (Bennelong),Carlingford Public School,Rickard St,,,CARLINGFORD,NSW,2118,-33.7800229,151.0553219
NSW,105,Bennelong,65177,5,Chatswood BENNELONG PPVC,Old Sydney Water Board Building,Lvl 3 Chatswood Rail Interchange,,,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,105,Bennelong,638,1,Denistone,Eastwood Baptist Hall,3 First Ave,,,EASTWOOD,NSW,2122,-33.79244,151.08353
NSW,105,Bennelong,639,1,Denistone East,Denistone East Public School,Lovell Rd,,,DENISTONE EAST,NSW,2112,-33.7935,151.097
NSW,105,Bennelong,647,1,Denistone West,Marsden High School,Winbourne St,,,WEST RYDE,NSW,2114,-33.8036,151.07
NSW,105,Bennelong,30096,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Avenue,,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,105,Bennelong,79,1,Eastview,Australian Air League Building,Santa Rosa Park,64 Bridge Rd,,RYDE,NSW,2112,-33.7943477,151.109308
NSW,105,Bennelong,642,1,Eastwood,Eastwood Public School,Rowe St,,,EASTWOOD,NSW,2122,-33.7928,151.078
NSW,105,Bennelong,80,1,Eastwood Heights,Eastwood Heights Public School,Lincoln St,,,EASTWOOD,NSW,2122,-33.7817,151.096
NSW,105,Bennelong,643,1,Eastwood West,Corrective Services Academy,66 Terry Rd,,,EASTWOOD,NSW,2122,-33.7906,151.067
NSW,105,Bennelong,644,1,Epping,Epping Church of Christ,31 Bridge St,,,EPPING,NSW,2121,-33.7745,151.079
NSW,105,Bennelong,81,1,Epping East,Epping Public School,Norfolk Rd,,,EPPING,NSW,2121,-33.768408,151.0871472
NSW,105,Bennelong,645,1,Epping Heights,Epping Heights Public School,128 Kent St,,,EPPING,NSW,2121,-33.76284,151.07377
NSW,105,Bennelong,82,1,Epping North,Epping North Public School,Boundary Rd,,,NORTH EPPING,NSW,2121,-33.7576,151.096
NSW,105,Bennelong,11927,1,Epping West,Epping West Public School,96 Carlingford Rd,,,EPPING,NSW,2121,-33.7728471,151.0684506
NSW,105,Bennelong,2252,1,Ermington Central,Rydalmere East Public School,Spurway St,,,ERMINGTON,NSW,2115,-33.816527,151.0572843
NSW,105,Bennelong,2253,1,Ermington West (Bennelong),Ermington West Public School,Vignes St,,,ERMINGTON,NSW,2115,-33.8061,151.058
NSW,105,Bennelong,84,1,Gladesville (Bennelong),Gladesville Public School,178 Victoria Rd,,,GLADESVILLE,NSW,2111,-33.8323301,151.1259218
NSW,105,Bennelong,87,1,Gladesville North,Tennyson Pre-school Kindergarten,15A Stanbury St,,,GLADESVILLE,NSW,2111,-33.8277117,151.1201395
NSW,105,Bennelong,92,1,Kent Road,Kent Road Public School,cnr Herring & Kent Rds,,,MARSFIELD,NSW,2122,-33.7864,151.109
NSW,105,Bennelong,98,1,Macquarie Park,Morling College,120 Herring Rd,,,MACQUARIE PARK,NSW,2113,-33.7797606,151.1149218
NSW,105,Bennelong,99,1,Marsfield,St Anthony's Church Hall,54 Agincourt Rd,,,MARSFIELD,NSW,2122,-33.781032,151.102359
NSW,105,Bennelong,75,1,Marsfield North,Epping Boys High School,213 Vimiera Rd,,,MARSFIELD,NSW,2122,-33.7703911,151.0996223
NSW,105,Bennelong,650,1,Meadowbank,Meadowbank TAFE College,See St,,,MEADOWBANK,NSW,2114,-33.8148423,151.0924377
NSW,105,Bennelong,33928,1,Melrose Park,Melrose Park Public School,110 Wharf Rd,,,MELROSE PARK,NSW,2114,-33.8151,151.073
NSW,105,Bennelong,33877,1,Middle Ryde,Ryde Secondary College,5 Malvina St,,,RYDE,NSW,2112,-33.8133913,151.1200494
NSW,105,Bennelong,8869,1,Parkes Street,TAFE NSW - Northern Sydney Ins Ryde Campus,Parkes St,,,WEST RYDE,NSW,2114,-33.8085,151.1
NSW,105,Bennelong,102,1,Putney,Putney Public School,193 Morrison Rd,,,PUTNEY,NSW,2112,-33.8249,151.111
NSW,105,Bennelong,33926,1,Roselea,Roselea Public School,449 North Rocks Rd,,,CARLINGFORD,NSW,2118,-33.7654,151.053
NSW,105,Bennelong,654,1,Ryde,Ryde Masonic Hall,142 Blaxland Rd,,,RYDE,NSW,2112,-33.8128,151.105
NSW,105,Bennelong,105,1,Ryde East,Ryde East Public School,12 Twin Rd,,,NORTH RYDE,NSW,2113,-33.8063669,151.1268905
NSW,105,Bennelong,655,1,Ryde Heights,Meadowbank Public School,Thistle St,,,RYDE,NSW,2112,-33.8178,151.098
NSW,105,Bennelong,106,1,Ryde North,North Ryde Public School,Coxs Rd,,,NORTH RYDE,NSW,2113,-33.7939,151.12
NSW,105,Bennelong,657,1,Ryde South,Royal Rehab,235 Morrison Rd,,,RYDE,NSW,2112,-33.8217896,151.1080114
NSW,105,Bennelong,33596,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,
NSW,105,Bennelong,58583,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,
NSW,105,Bennelong,14017,1,Sydney (Bennelong),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,105,Bennelong,34349,1,Top Ryde,Ryde Public School,Pope St,,,RYDE,NSW,2112,-33.8118,151.108
NSW,105,Bennelong,107,1,Truscott,Truscott Street Public School,Truscott St,,,NORTH RYDE,NSW,2113,-33.7947,151.13
NSW,105,Bennelong,661,1,West Ryde,West Ryde Public School,6 Endeavour St,,,WEST RYDE,NSW,2114,-33.8087,151.085
NSW,105,Bennelong,33945,5,West Ryde BENNELONG PPVC,1A Mellor St,,,,WEST RYDE,NSW,2114,-33.8116407,151.0941638
NSW,106,Berowra,1822,1,Annangrove,Annangrove Public School,185 Annangrove Rd,,,ANNANGROVE,NSW,2156,-33.6687322,150.9522275
NSW,106,Berowra,1823,1,Arcadia,Arcadia Public School,140 Arcadia Rd,,,ARCADIA,NSW,2159,-33.6231223,151.0520461
NSW,106,Berowra,43686,1,Asquith (Berowra),Asquith Public School,Dudley St,,,ASQUITH,NSW,2077,-33.6855,151.112
NSW,106,Berowra,632,1,Beecroft,Beecroft Public School,90-98 Beecroft Rd,,,BEECROFT,NSW,2119,-33.7523233,151.0651663
NSW,106,Berowra,117,1,Berowra,Berowra Public School,Hillcrest Rd,,,BEROWRA,NSW,2081,-33.6181,151.147
NSW,106,Berowra,118,1,Berowra Heights,Wideview Public School,Wideview Rd,,,BEROWRA HEIGHTS,NSW,2082,-33.6094008,151.1427318
NSW,106,Berowra,65454,5,BLV Berowra PPVC,BLV Berowra,"Level 12, 67 Albert Ave",,,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,106,Berowra,120,1,Brooklyn,Brooklyn Public School,106 Brooklyn Rd,,,BROOKLYN,NSW,2083,-33.54813,151.21538
NSW,106,Berowra,58669,5,Castle Hill BEROWRA PPVC,The Showground Business Park,18 Anella Ave,,,CASTLE HILL,NSW,2154,-33.7309994,151.0079324
NSW,106,Berowra,637,1,Cheltenham,Cheltenham Girls High School,The Promenade,,,CHELTENHAM,NSW,2119,-33.7578,151.074
NSW,106,Berowra,11928,1,Cherrybrook,Cherrybrook Public School,131 New Line Rd,,,CHERRYBROOK,NSW,2126,-33.7314,151.042
NSW,106,Berowra,34004,1,Cherrybrook Central,Cherrybrook Girl Guides Hall,cnr Shepherds Dr & Macquarie Dr,,,CHERRYBROOK,NSW,2126,-33.7205638,151.0459716
NSW,106,Berowra,1852,1,Cherrybrook North,Cherrybrook Technology High School,28-44 Purchase Rd,,,CHERRYBROOK,NSW,2126,-33.7190356,151.0376017
NSW,106,Berowra,11929,1,Cherrybrook South,West Pennant Hills Scout Hall,Wilga St,,,WEST PENNANT HILLS,NSW,2125,-33.7382005,151.0503745
NSW,106,Berowra,121,1,Cowan,Cowan Public School,Chandler Ave,,,COWAN,NSW,2081,-33.5885,151.169
NSW,106,Berowra,30097,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Avenue,,CHATSWOOD,NSW,2067,-33.7982897,151.1819191
NSW,106,Berowra,11930,1,Dural,Dural Public School,622 Old Northern Rd,,,DURAL,NSW,2158,-33.6857,151.026
NSW,106,Berowra,11971,1,Eurambie Park (Berowra),Eurambie Park Child Care Centre,41 Coonara Ave,,,WEST PENNANT HILLS,NSW,2125,-33.7447,151.03
NSW,106,Berowra,1836,1,Galston,Galston Public School,School Rd,,,GALSTON,NSW,2159,-33.648,151.045
NSW,106,Berowra,1838,1,Glenhaven,Glenhaven Public School,Glenhaven Rd,,,GLENHAVEN,NSW,2156,-33.701,151.004
NSW,106,Berowra,1839,1,Glenorie,Glenorie Public School,1731 Old Northern Rd,,,GLENORIE,NSW,2157,-33.5987,151.008
NSW,106,Berowra,1831,1,Hillside Central,Hillside Public School,122 Cattai Ridge Rd,,,GLENORIE,NSW,2157,-33.6054902,150.9788283
NSW,106,Berowra,1851,1,Hopetoun,"Barton Hall, Hopetoun Village",cnr Gough Dr & David Rd,,,CASTLE HILL,NSW,2154,-33.7285,151.025
NSW,106,Berowra,123,1,Hornsby (Berowra),Hornsby TAFE College,205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.7,151.097
NSW,106,Berowra,58578,5,Hornsby BEROWRA PPVC,K Block Hornsby TAFE,205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.7042865,151.0973096
NSW,106,Berowra,43688,1,Hornsby Central (Berowra),Hornsby Girls High School,Edgeworth David Ave,,,HORNSBY,NSW,2077,-33.7064,151.102
NSW,106,Berowra,124,1,Hornsby Heights,Hornsby Heights Public School,8 Somerville Rd,,,HORNSBY HEIGHTS,NSW,2077,-33.670187,151.0966482
NSW,106,Berowra,126,1,Hornsby North,Hornsby North Public School,Ida St,,,HORNSBY,NSW,2077,-33.6833,151.098
NSW,106,Berowra,134,1,Hornsby South,Hornsby South Public School,57-63 Clarke Rd,,,HORNSBY,NSW,2077,-33.7127637,151.0955118
NSW,106,Berowra,128,1,Hornsby West (Berowra),Hornsby War Memorial Hall,2 High St,,,HORNSBY,NSW,2077,-33.70446,151.097122
NSW,106,Berowra,1842,1,Kenthurst,Kenthurst Public School,111 Kenthurst Rd,,,KENTHURST,NSW,2156,-33.6654,151.004
NSW,106,Berowra,1788,1,Maroota,Maroota Public School,Old Northern Rd,,,MAROOTA,NSW,2756,-33.45935,150.99446
NSW,106,Berowra,1789,1,Maroota South,South Maroota Hall,Wisemans Ferry Rd,,,SOUTH MAROOTA,NSW,2756,-33.5234,150.944
NSW,106,Berowra,1846,1,Middle Dural,Middle Dural Public School,1251 Old Northern Road,,,MIDDLE DURAL,NSW,2158,-33.6444,151.023
NSW,106,Berowra,131,1,Mount Colah,Mount Colah Public School,Telopea St,,,MOUNT COLAH,NSW,2079,-33.6726,151.117
NSW,106,Berowra,132,1,Mount Kuring-Gai,Mount Kuring-Gai Public School,Leeming St,,,MOUNT KURING-GAI,NSW,2080,-33.6575,151.136
NSW,106,Berowra,1848,1,Mowll,"Dover Hall, Mowll Village",Hilliard Dr,,,CASTLE HILL,NSW,2154,-33.7271,151.024
NSW,106,Berowra,1850,1,Murray Farm,Murray Farm Public School,Tracey Ave,,,CARLINGFORD,NSW,2118,-33.7658,151.039
NSW,106,Berowra,79812,1,Normanhurst (Berowra),Normanhurst Public School,Normanhurst Rd,,,NORMANHURST,NSW,2076,-33.7237,151.098
NSW,106,Berowra,135,1,Normanhurst West,Normanhurst West Public School,2-10 Dartford Rd,,,THORNLEIGH,NSW,2120,-33.72177,151.08808
NSW,106,Berowra,33781,1,Oakhill Drive,Oakhill Drive Public School,1-5 Oakhill Dr,,,CASTLE HILL,NSW,2154,-33.721514,151.0232634
NSW,106,Berowra,136,1,Pennant Hills,Pennant Hills High School,Laurence St,,,PENNANT HILLS,NSW,2120,-33.7328992,151.0614421
NSW,106,Berowra,56586,1,Samuel Gilbert (Berowra),Samuel Gilbert Public School,cnr Ridgecrop Dr & Gilbert Rd,,,CASTLE HILL,NSW,2154,-33.7142,150.993
NSW,106,Berowra,33598,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,
NSW,106,Berowra,14020,1,Sydney (Berowra),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,106,Berowra,1855,1,Thompsons Corner,West Pennant Hills Public School,Church St,,,WEST PENNANT HILLS,NSW,2125,-33.7459033,151.0501363
NSW,106,Berowra,56576,1,Thornleigh,Chinese & Aust Baptist Church,235 Pennant Hills Rd,,,THORNLEIGH,NSW,2120,-33.7282,151.085
NSW,106,Berowra,148,1,Westleigh,Thornleigh West Public School,Giblett Ave,,,THORNLEIGH,NSW,2120,-33.7242,151.072
NSW,106,Berowra,33118,1,West Pennant Hills,West Pennant Hills Community Church,41-43 Eaton Rd,,,WEST PENNANT HILLS,NSW,2125,-33.756832,151.042589
NSW,106,Berowra,65184,5,West Ryde BEROWRA PPVC,1A Mellor St,,,,WEST RYDE,NSW,2114,-33.7727711,151.0813486
NSW,106,Berowra,33800,1,Wisemans Ferry,Wisemans Ferry Public School,Old Northern Rd,,,WISEMANS FERRY,NSW,2775,-33.3954535,150.9849427
NSW,107,Blaxland,2365,1,Auburn,Auburn Public School,cnr Auburn Rd & Beatrice St,,,AUBURN,NSW,2144,-33.8538,151.032
NSW,107,Blaxland,2392,1,Auburn Central,St Thomas Anglican Church,3a Provincial St,,,AUBURN,NSW,2144,-33.856,151.028152
NSW,107,Blaxland,2366,1,Auburn East,St Joseph the Worker Hall,cnr Wellington Rd and Renshaw Ave,,,AUBURN,NSW,2144,-33.8652,151.025
NSW,107,Blaxland,2368,1,Auburn North,Auburn Girls High School,Hunter St,,,AUBURN,NSW,2144,-33.8433,151.034
NSW,107,Blaxland,2369,1,Auburn West,Auburn West Public School,cnr Chiswick & Chisholm Rds,,,AUBURN,NSW,2144,-33.8603,151.02
NSW,107,Blaxland,31455,1,Bankstown (Blaxland),Bankstown Public School,cnr Restwell St & McDonald Lane,,,BANKSTOWN,NSW,2200,-33.9209,151.034
NSW,107,Blaxland,33854,5,Bankstown BLAXLAND PPVC,Bankstown Senior Citizens Centre,7 West Tce,,,BANKSTOWN,NSW,2200,-33.919083,151.036563
NSW,107,Blaxland,155,1,Bankstown Central,Bankstown Senior Citizens Centre,7 West Tce,,,BANKSTOWN,NSW,2200,-33.91927,151.03662
NSW,107,Blaxland,154,1,Bankstown East,St Paul's Church,459 Chapel Rd,,,BANKSTOWN,NSW,2200,-33.9133,151.035
NSW,107,Blaxland,157,1,Bankstown North,Bankstown North Public School,cnr 322 Hume Hwy & Beresford Ave,,,BANKSTOWN,NSW,2200,-33.9054791,151.0386724
NSW,107,Blaxland,177,1,Bankstown West,Bankstown West Public School,141 William St,,,BANKSTOWN,NSW,2200,-33.9164,151.02
NSW,107,Blaxland,159,1,Bass Hill,Bass Hill Public School,Horton St,,,BASS HILL,NSW,2197,-33.9047,151.006
NSW,107,Blaxland,162,1,Bass Hill West,Bass High School,cnr Hume Hwy & Arundle Rd,,,BASS HILL,NSW,2197,-33.8996,150.99
NSW,107,Blaxland,2370,1,Berala,Berala Public School,cnr Harrow Rd & Clarke St,,,BERALA,NSW,2141,-33.8705,151.028
NSW,107,Blaxland,2383,1,Berala South,"Jubilee Hall, St Peter Chanel Catholic Church",62 Kingsland Rd,,,BERALA,NSW,2141,-33.8783,151.029
NSW,107,Blaxland,2371,1,Birrong,Birrong Public School,132 Auburn Rd,,,BIRRONG,NSW,2143,-33.8958,151.02
NSW,107,Blaxland,2373,1,Blaxcell,Blaxcell Street Public School,cnr Blaxcell St & Guildford Rd,,,SOUTH GRANVILLE,NSW,2142,-33.8579,151.007
NSW,107,Blaxland,65523,5,BLV Blaxland PPVC,BLV Blaxland,Level 4,18 Smith St,,PARRAMATTA,NSW,2150,-33.8148884,151.0062838
NSW,107,Blaxland,2375,1,Chester Hill,Chester Hill Community Hall,cnr Wellington Rd & Chester Hill Rd,,,CHESTER HILL,NSW,2162,-33.8847939,151.0008561
NSW,107,Blaxland,160,1,Chester Hill Central,St John Mark's Anglican Church,125 Proctor Pde,,,CHESTER HILL,NSW,2162,-33.8873,151.001
NSW,107,Blaxland,2376,1,Chester Hill North,Chester Hill High School,Miller Rd,,,CHESTER HILL,NSW,2162,-33.8737,150.996
NSW,107,Blaxland,167,1,Condell Park,Condell Park Public School,Augusta St,,,CONDELL PARK,NSW,2200,-33.9255,151.013
NSW,107,Blaxland,33117,1,Condell Park North,St Clement's Anglican Church,195 Edgar St,,,CONDELL PARK,NSW,2200,-33.9228609,151.0129563
NSW,107,Blaxland,168,1,Condell Park South,Bankstown Senior College,Eldridge Rd,,,BANKSTOWN,NSW,2200,-33.931105,151.0216557
NSW,107,Blaxland,30098,5,Divisional Office (PREPOLL),Divisional Office,Level 4,18 Smith Street,,PARRAMATTA,NSW,2150,-33.8149398,151.0062969
NSW,107,Blaxland,65264,5,Fairfield BLAXLAND PPVC,32-36 Harris St,32-36 Harris,,,FAIRFIELD,NSW,2165,-33.872127,150.954178
NSW,107,Blaxland,169,1,Georges Hall,Georges Hall Public School,Pennington Ave,,,GEORGES HALL,NSW,2198,-33.9120805,150.9925655
NSW,107,Blaxland,46624,1,Granville East (Blaxland),Granville East Public School,210 The Trongate,,,SOUTH GRANVILLE,NSW,2142,-33.8481385,151.0106418
NSW,107,Blaxland,2380,1,Granville South (Blaxland),Granville South Public School,cnr Woodville Rd & Oxford St,,,GUILDFORD,NSW,2161,-33.8488183,150.9961068
NSW,107,Blaxland,2390,1,Guildford South,Granville South Creative and Performing Arts High School,53 Rowley St,,,GUILDFORD,NSW,2161,-33.8608949,150.9962856
NSW,107,Blaxland,79934,1,Lidcombe (Blaxland),Lidcombe Public School,Mills St,,,LIDCOMBE,NSW,2141,-33.860616,151.0472488
NSW,107,Blaxland,65744,5,Lidcombe BLAXLAND PPVC,Lidcombe Community Centre,3 Bridge St,,,LIDCOMBE,NSW,2141,-33.865409,151.044503
NSW,107,Blaxland,79935,1,Lidcombe South (Blaxland),St. Stephen's Hall,Taylor St,,,LIDCOMBE,NSW,2141,-33.8654,151.045
NSW,107,Blaxland,174,1,Milperra,Milperra Public School,Pozieres Ave,,,MILPERRA,NSW,2214,-33.9418,150.98
NSW,107,Blaxland,66017,5,Parramatta BLAXLAND PPVC,240 Church St,240 Church St,,,PARRAMATTA,NSW,2150,-33.8142474,151.0036363
NSW,107,Blaxland,2391,1,Regents Park,Regents Park Public School,cnr Auburn Rd & Bagdad St,,,REGENTS PARK,NSW,2143,-33.885711,151.023368
NSW,107,Blaxland,79866,1,Revesby North (Blaxland),Revesby Public School,Victoria St,,,REVESBY,NSW,2212,-33.9447,151.017
NSW,107,Blaxland,2393,1,Sefton,Immaculate Heart of Mary School,30 Proctor Pde,,,SEFTON,NSW,2162,-33.8872,151.009
NSW,107,Blaxland,2394,1,Silverwater (Blaxland),Auburn North Public School,100 Adderley St,,,AUBURN,NSW,2144,-33.841564,151.038377
NSW,107,Blaxland,33600,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,
NSW,107,Blaxland,82562,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,
NSW,107,Blaxland,82575,2,Special Hospital Team 3,Auburn District Hospital,18-20 Hargrave Rd,,,AUBURN,NSW,2144,-33.86093,151.032588
NSW,107,Blaxland,82576,2,Special Hospital Team 4,Bankstown Lidcombe Hospital,South Wing,Eldridge Rd,,BANKSTOWN,NSW,2200,-33.9321923,151.0235904
NSW,107,Blaxland,32339,1,Sydney (Blaxland),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,107,Blaxland,2396,1,Villawood East,Villawood East Public School,Lowana St,,,VILLAWOOD,NSW,2163,-33.8895,150.986
NSW,107,Blaxland,180,1,Yagoona,Yagoona Senior Citizens Centre,Cooper Rd,Gazzard Park,,YAGOONA,NSW,2199,-33.9056,151.025
NSW,107,Blaxland,182,1,Yagoona West,Yagoona Anglican Church,213 Auburn Rd,,,YAGOONA,NSW,2199,-33.9064,151.021
NSW,108,Bradfield,115,1,Asquith (Bradfield),Asquith Public School,Dudley St,,,ASQUITH,NSW,2077,-33.6855,151.112
NSW,108,Bradfield,65455,5,BLV Bradfield PPVC,BLV Bradfield,"Level 12, 67 Albert Ave",,,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,108,Bradfield,2011,1,Castle Cove,Castle Cove Public School,Kendall Rd,,,CASTLE COVE,NSW,2069,-33.7831013,151.2024443
NSW,108,Bradfield,79987,1,Chatswood (Bradfield),The Concourse,409 Victoria Ave,,,CHATSWOOD,NSW,2067,-33.7957148,151.1836982
NSW,108,Bradfield,58723,5,Chatswood BRADFIELD PPVC,Old Sydney Water Board Building,Lvl 3 Chatswood Rail Interchange,,,CHATSWOOD,NSW,2067,-33.7982897,151.1819191
NSW,108,Bradfield,56721,1,Chatswood West (Bradfield),Chatswood Public School,Pacific Hwy,,,CHATSWOOD,NSW,2067,-33.798273,151.1782533
NSW,108,Bradfield,30099,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Avenue,,CHATSWOOD,NSW,2067,-33.7982897,151.1819191
NSW,108,Bradfield,194,1,Gordon,St John's Anglican Church Hall,754 Pacific Hwy,,,GORDON,NSW,2072,-33.75679,151.15251
NSW,108,Bradfield,195,1,Gordon East,Gordon East Public School,Rosedale Rd,,,GORDON,NSW,2072,-33.7459209,151.1574345
NSW,108,Bradfield,33948,5,Gordon PPVC,828 Pacific Hwy,,,,GORDON,NSW,2072,-33.753862,151.1513186
NSW,108,Bradfield,196,1,Gordon West,Gordon West Public School,Ryde Rd,,,PYMBLE,NSW,2073,-33.7601,151.139
NSW,108,Bradfield,43833,1,Hornsby (Bradfield),Hornsby TAFE College,205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.7,151.097
NSW,108,Bradfield,65110,5,Hornsby BRADFIELD PPVC,K Block Hornsby TAFE,205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.7042776,151.0972238
NSW,108,Bradfield,127,1,Hornsby Central (Bradfield),Hornsby Girls High School,Edgeworth David Ave,,,HORNSBY,NSW,2077,-33.7064,151.102
NSW,108,Bradfield,33771,1,Hornsby East,Salvation Army Hornsby,29-31 Burdett St,,,HORNSBY,NSW,2077,-33.70282,151.105087
NSW,108,Bradfield,82528,1,Hornsby West (Bradfield),Hornsby War Memorial Hall,2 High St,,,HORNSBY,NSW,2077,-33.70446,151.097122
NSW,108,Bradfield,198,1,Killara,St Martin's Anglican Church Hall,9b Arnold St,,,KILLARA,NSW,2071,-33.7662135,151.1645279
NSW,108,Bradfield,199,1,Killara East,Killara High School,Koola Ave,,,KILLARA,NSW,2071,-33.7560824,151.1740076
NSW,108,Bradfield,129,1,Kissing Point,Turramurra High School,104 Maxwell St,,,SOUTH TURRAMURRA,NSW,2074,-33.7565262,151.1131977
NSW,108,Bradfield,201,1,Lindfield,Korean Community Uniting Church,33 Tryon Rd,,,LINDFIELD,NSW,2070,-33.77448,151.17282
NSW,108,Bradfield,202,1,Lindfield East,Lindfield East Public School,90 Tryon Rd,,,LINDFIELD,NSW,2070,-33.7681,151.184
NSW,108,Bradfield,203,1,Lindfield North,Lindfield Public School,218 Pacific Hwy,,,LINDFIELD,NSW,2070,-33.78106,151.16972
NSW,108,Bradfield,204,1,Lindfield West,Beaumont Road Public School,Beaumont Rd,,,KILLARA,NSW,2071,-33.77468,151.14553
NSW,108,Bradfield,133,1,Normanhurst (Bradfield),Normanhurst Public School,Normanhurst Rd,,,NORMANHURST,NSW,2076,-33.7237,151.098
NSW,108,Bradfield,206,1,Pymble,Sacred Heart Parish Hall,cnr Pacific Hwy & Bobbin Head Rd,,,PYMBLE,NSW,2073,-33.7395,151.137
NSW,108,Bradfield,137,1,Pymble North,Pymble Public School,Crown Rd,,,PYMBLE,NSW,2073,-33.731839,151.1411654
NSW,108,Bradfield,207,1,Pymble West,West Pymble Public School,Apollo Ave,,,WEST PYMBLE,NSW,2073,-33.76394,151.12354
NSW,108,Bradfield,208,1,Roseville,Roseville Uniting Church,7A Lord St,,,ROSEVILLE,NSW,2069,-33.7842,151.179311
NSW,108,Bradfield,210,1,Roseville East,Roseville Public School,19a Archbold Rd,,,ROSEVILLE,NSW,2069,-33.782,151.188
NSW,108,Bradfield,2032,1,Roseville South,St Barnabas' Anglican Church,cnr William & Macquarie Sts,,,ROSEVILLE,NSW,2069,-33.786608,151.1895499
NSW,108,Bradfield,211,1,St Ives,St Ives Community Hall,"Village Green, Memorial Ave",,,ST IVES,NSW,2075,-33.7291,151.1604
NSW,108,Bradfield,212,1,St Ives Chase,St Ives North Scout Hall,161 Warrimoo Ave,,,ST IVES CHASE,NSW,2075,-33.7084749,151.1632003
NSW,108,Bradfield,213,1,St Ives North,St Ives North Public School,87 Memorial Ave,,,ST IVES,NSW,2075,-33.7187,151.164
NSW,108,Bradfield,188,1,St Ives Park,St Ives Park Public School,7 Acron Road,,,ST IVES,NSW,2075,-33.72443,151.17794
NSW,108,Bradfield,214,1,St Ives South,St Ives High School,Yarrabung Rd,,,ST IVES,NSW,2075,-33.7403,151.167
NSW,108,Bradfield,33599,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,
NSW,108,Bradfield,33804,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,
NSW,108,Bradfield,33805,2,Special Hospital Team 3,Multiple sites,,,,,NSW,,,
NSW,108,Bradfield,31029,1,Sydney (Bradfield),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,108,Bradfield,140,1,Turramurra Central,St James' Anglican Church Hall,17 King St,,,TURRAMURRA,NSW,2074,-33.7292,151.128
NSW,108,Bradfield,141,1,Turramurra North,Turramurra North Public School,237 Bobbin Head Rd,,,NORTH TURRAMURRA,NSW,2074,-33.7147,151.147
NSW,108,Bradfield,142,1,Turramurra South,Turramurra Public School,Kissing Point Rd,,,TURRAMURRA,NSW,2074,-33.7446,151.113
NSW,108,Bradfield,130,1,Turramurra Valley,Lady Davidson Hospital,434 Bobbin Head Rd,,,NORTH TURRAMURRA,NSW,2074,-33.6916382,151.151591
NSW,108,Bradfield,143,1,Wahroonga,Wahroonga Presbyterian Church Hall,cnr Stuart St & Illoura Ave,,,WAHROONGA,NSW,2076,-33.716189,151.1182789
NSW,108,Bradfield,144,1,Wahroonga East,Wahroonga Public School,71 Burns Rd,,,WAHROONGA,NSW,2076,-33.7155,151.128
