Provisional list of polling places released at beginning of election,,,,,,,,,,,,
State,DivisionNm,DivisionID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostcode,Latitude,Longitude
NSW,Blaxland,107,Bankstown East,St Paul's Anglican Church,459 Chapel Rd,,,BANKSTOWN,NSW,2200,-33.91354592,151.0351793
NSW,Blaxland,107,Bankstown North,Bankstown North Public School,322 Hume Hwy,,,BANKSTOWN,NSW,2200,-33.90500177,151.0381058
NSW,Blaxland,107,Bankstown West,Bankstown West Public School,141 William St,,,BANKSTOWN,NSW,2200,-33.91547938,151.0196273
NSW,Blaxland,107,Bass Hill,Bass Hill Public School,611 Hume Hwy,,,BASS HILL,NSW,2197,-33.89728913,150.9926368
NSW,Blaxland,107,Bass Hill Central,George Bass School,92-106 Johnston Rd,,,BASS HILL,NSW,2197,-33.8975854,150.9884691
NSW,Blaxland,107,Bass Hill West,Bass High School,10 Arundle Rd,,,BASS HILL,NSW,2197,-33.89765446,150.9897916
NSW,Blaxland,107,Berala,Berala Public School,32 Auburn Rd,,,BERALA,NSW,2141,-33.86900279,151.028972
NSW,Blaxland,107,Berala South,St Peter Chanel Catholic Church,62 Kingsland Rd,,,BERALA,NSW,2141,-33.8783,151.029
NSW,Blaxland,107,Birrong,Birrong Public School,132 Auburn Rd,,,BIRRONG,NSW,2143,-33.8928421,151.0218442
NSW,Blaxland,107,Chester Hill,Chester Hill Community Centre,cnr Wellington Rd & Chester Hill Rd,,,CHESTER HILL,NSW,2162,-33.8847939,151.0008561
NSW,Blaxland,107,Chester Hill Central,St John Mark's Anglican Church,125 Proctor Pde,,,CHESTER HILL,NSW,2162,-33.88699697,151.0009619
NSW,Blaxland,107,Chester Hill North,Chester Hill High School,123 Miller Rd,,,CHESTER HILL,NSW,2162,-33.875118,150.994153
NSW,Blaxland,107,Chester Hill North East,Chester Hill North Public School,16 Wolumba St,,,CHESTER HILL,NSW,2162,-33.87262371,151.0010242
NSW,Blaxland,107,Condell Park,Condell Park Public School,76 Augusta St,,,CONDELL PARK,NSW,2200,-33.9255,151.013
NSW,Blaxland,107,Condell Park North,Condell Park Anglican Church,195 Edgar St,,,CONDELL PARK,NSW,2200,-33.9228609,151.0129563
NSW,Blaxland,107,Condell Park South,Bankstown Senior College,Antwerp St,,,BANKSTOWN,NSW,2200,-33.931105,151.0216557
NSW,Blaxland,107,Condell Park West,Condell Park High School,2A Third Ave,,,CONDELL PARK,NSW,2200,-33.92357522,151.0017271
NSW,Blaxland,107,Georges Hall,Georges Hall Public School,16 Pennington Ave,,,GEORGES HALL,NSW,2198,-33.91181741,150.9925549
NSW,Blaxland,107,Granville East (Blaxland),Granville East Public School,210 The Trongate,,,SOUTH GRANVILLE,NSW,2142,-33.8481385,151.0106418
NSW,Blaxland,107,Granville South (Blaxland),Blaxcell Street Public School,352 Blaxcell St,,,SOUTH GRANVILLE,NSW,2142,-33.85805891,151.0061182
NSW,Blaxland,107,Guildford North (Blaxland),Granville South Public School,276 Woodville Rd,,,GUILDFORD,NSW,2161,-33.84826304,150.995883
NSW,Blaxland,107,Guildford South,Granville South Creative and Performing Arts High School,53 Rowley Rd,,,GUILDFORD,NSW,2161,-33.8605334,150.9975885
NSW,Blaxland,107,Lidcombe (Blaxland),Lidcombe Public School Hall,1 Mills St,,,LIDCOMBE,NSW,2141,-33.860353,151.046971
NSW,Blaxland,107,Lidcombe South (Blaxland),St Stephen's Anglican Church Hall,2 Taylor St,,,LIDCOMBE,NSW,2141,-33.86516419,151.0446267
NSW,Blaxland,107,Milperra,Milperra Public School,22 Pozieres Ave,,,MILPERRA,NSW,2214,-33.94206689,150.9797661
NSW,Blaxland,107,Regents Park,Regents Park Public School,1 Auburn Rd,,,REGENTS PARK,NSW,2143,-33.88612301,151.0268233
NSW,Blaxland,107,Revesby North (Blaxland),Revesby Public School,67 Victoria St,,,REVESBY,NSW,2212,-33.94364217,151.0169246
NSW,Blaxland,107,Sefton,Immaculate Heart of Mary School,30 Proctor Pde,,,SEFTON,NSW,2162,-33.88679489,151.0085699
NSW,Blaxland,107,Silverwater (Blaxland),Auburn North Public School,100 Adderley St,,,AUBURN,NSW,2144,-33.84164421,151.0385114
NSW,Blaxland,107,Sydney (Blaxland),,,,,,,,,
NSW,Blaxland,107,Villawood East,Villawood East Public School,7 Lowana St,,,VILLAWOOD,NSW,2163,-33.89404221,150.990115
NSW,Blaxland,107,Yagoona,Yagoona Public School,425 Hume Hwy,,,YAGOONA,NSW,2199,-33.91009188,151.0268698
NSW,Blaxland,107,Yagoona West,Yagoona Anglican Church,211 Auburn Rd,,,YAGOONA,NSW,2199,-33.90666367,151.0208909
NSW,Bradfield,108,Asquith (Bradfield),Asquith Public School,3 Dudley St,,,ASQUITH,NSW,2077,-33.68573643,151.1122514
NSW,Bradfield,108,Castle Cove,Castle Cove Public School,2 Kendall Rd,,,CASTLE COVE,NSW,2069,-33.78346618,151.2028931
NSW,Bradfield,108,Central Sydney (Bradfield),TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.88149062,151.1977579
NSW,Bradfield,108,Chatswood (Bradfield),The Meridian,658 Pacific Hwy,,,CHATSWOOD,NSW,2067,-33.79975554,151.1787957
NSW,Bradfield,108,Chatswood West (Bradfield),Chatswood High School,24 Centennial Ave,,,CHATSWOOD,NSW,2067,-33.7999459,151.1753141
NSW,Bradfield,108,Gordon,St John's Anglican Church Hall,754 Pacific Hwy,,,GORDON,NSW,2072,-33.7571092,151.1523743
NSW,Bradfield,108,Gordon East,Gordon East Public School,66-70 Rosedale Rd,,,GORDON,NSW,2072,-33.7459209,151.1574345
NSW,Bradfield,108,Gordon West,Gordon West Public School,146 Ryde Rd,,,WEST PYMBLE,NSW,2073,-33.76033605,151.1392139
NSW,Bradfield,108,Hornsby (Bradfield),TAFE NSW Hornsby (Northern Sydney Institute),205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.69849208,151.0973294
NSW,Bradfield,108,Hornsby Central (Bradfield),Hornsby Girls High School,12 Edgeworth David Ave,,,HORNSBY,NSW,2077,-33.70617757,151.1012821
NSW,Bradfield,108,Hornsby East,Salvation Army Hornsby,29-31 Burdett St,,,HORNSBY,NSW,2077,-33.70282,151.105087
NSW,Bradfield,108,Hornsby West (Bradfield),Hornsby War Memorial Hall,2 High St,,,HORNSBY,NSW,2077,-33.70446,151.097122
NSW,Bradfield,108,Killara,St Albans Anglican Church,1-3 Tryon Rd,,,LINDFIELD,NSW,2070,-33.7757354,151.1700368
NSW,Bradfield,108,Killara East,Killara High School,35 Koola Ave,,,EAST KILLARA,NSW,2071,-33.7566111,151.1741666
NSW,Bradfield,108,Lindfield,Korean Community Uniting Church,33 Tryon Rd,,,LINDFIELD,NSW,2070,-33.77448,151.17282
NSW,Bradfield,108,Lindfield Central,All Saints' Air Force Memorial Church West Lindfield,9 Moore Ave,,,LINDFIELD,NSW,2070,-33.7777892,151.1483567
NSW,Bradfield,108,Lindfield East,Lindfield East Public School,90 Tryon Rd,,,EAST LINDFIELD,NSW,2070,-33.76740337,151.1842832
NSW,Bradfield,108,Lindfield North,Lindfield Public School,218 Pacific Hwy,,,LINDFIELD,NSW,2070,-33.78073887,151.1689048
NSW,Bradfield,108,Lindfield West,Beaumont Road Public School,17 Beaumont Rd,,,KILLARA,NSW,2071,-33.77436125,151.1462615
NSW,Bradfield,108,Normanhurst (Bradfield),Normanhurst Public School,2-12 Normanhurst Rd,,,NORMANHURST,NSW,2076,-33.7237,151.098
NSW,Bradfield,108,North Wahroonga,1st East Wahroonga Scouts,26 Cliff Ave,,,WAHROONGA,NSW,2076,-33.7049082,151.1306416
NSW,Bradfield,108,Pymble,Sacred Heart Parish Hall,1-5 Bobbin Head Rd,,,PYMBLE,NSW,2073,-33.7395,151.137
NSW,Bradfield,108,Pymble North,Pymble Public School,30 Crown Rd,,,PYMBLE,NSW,2073,-33.73218047,151.1415576
NSW,Bradfield,108,Pymble West,West Pymble Public School,10 Apollo Ave,,,WEST PYMBLE,NSW,2073,-33.76394,151.12354
NSW,Bradfield,108,Roseville,Roseville Uniting Church,7A Lord St,,,ROSEVILLE,NSW,2069,-33.7842,151.179311
NSW,Bradfield,108,Roseville East,Roseville Public School,19A Archbold Rd,,,ROSEVILLE,NSW,2069,-33.782,151.188
NSW,Bradfield,108,Roseville South,St Barnabas' Anglican Church,30 William St,,,ROSEVILLE,NSW,2069,-33.786608,151.1895499
NSW,Bradfield,108,South Turramurra,Turramurra High School,104 Maxwell St,,,SOUTH TURRAMURRA,NSW,2074,-33.7573458,151.1147719
NSW,Bradfield,108,South Turramurra Heights,Turramurra Public School,174 Kissing Point Rd,,,TURRAMURRA,NSW,2074,-33.74629119,151.1143025
NSW,Bradfield,108,St Ives,St Ives Community Hall,2 Memorial Ave,,,ST IVES,NSW,2075,-33.72973556,151.1607643
NSW,Bradfield,108,St Ives Chase,St Ives North Scout Hall,161 Warrimoo Ave,,,ST IVES CHASE,NSW,2075,-33.70904261,151.1636271
NSW,Bradfield,108,St Ives East,St Ives Park Public School,7 Acron Rd,,,ST IVES,NSW,2075,-33.72402852,151.1787742
NSW,Bradfield,108,St Ives North,St Ives North Public School,87 Memorial Ave,,,ST IVES,NSW,2075,-33.7187,151.164
NSW,Bradfield,108,St Ives South,St Ives High School,67-69 Yarrabung Rd,,,ST IVES,NSW,2075,-33.7403,151.167
NSW,Bradfield,108,Sydney (Bradfield),York Events ,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.2058079
NSW,Bradfield,108,Turramurra Central,Northside Montessori School,42 Bobbin Head Rd,,,PYMBLE,NSW,2073,-33.73479298,151.1368968
NSW,Bradfield,108,Turramurra North,Turramurra North Public School,237 Bobbin Head Rd,,,NORTH TURRAMURRA,NSW,2074,-33.71479732,151.147804
NSW,Bradfield,108,Turramurra Valley,Ku-ring-gai High School,403 Bobbin Head Rd,,,NORTH TURRAMURRA,NSW,2074,-33.6909916,151.1537943
NSW,Bradfield,108,Wahroonga,Wahroonga Presbyterian Church Hall,cnr Stuart St & Illoura Ave,,,WAHROONGA,NSW,2076,-33.716189,151.1182789
NSW,Bradfield,108,Wahroonga East,Wahroonga Public School,71 Burns Rd,,,WAHROONGA,NSW,2076,-33.71564777,151.1284664
NSW,Bradfield,108,Wahroonga South,St Lucy's School,21 Cleveland St,,,WAHROONGA,NSW,2076,-33.7168372,151.1205225
NSW,Bradfield,108,Waitara,The Light of Christ Centre Hall,33 Yardley Ave,,,WAITARA,NSW,2077,-33.71082854,151.0936329
NSW,Bradfield,108,Waitara North,PCYC Waitara,1 Park Lane,,,WAITARA,NSW,2077,-33.70891981,151.1062749
NSW,Bradfield,108,Warrawee,Warrawee Public School,1486 Pacific Hwy,,,WARRAWEE,NSW,2074,-33.72940364,151.121221
NSW,Calare,109,Barry,Barry Community Hall,21 Selwyn St,,,BARRY,NSW,2799,-33.6464839,149.2717135
NSW,Calare,109,Bathurst,Bathurst Public School,281 George St,,,BATHURST,NSW,2795,-33.42094022,149.5706031
NSW,Calare,109,Bathurst Central,Catholic Cathedral Parish Centre,118 Keppel St,,,BATHURST,NSW,2795,-33.42,149.577
NSW,Calare,109,Bathurst City,St Stephen's Presbyterian Church Hall,236 Howick St,,,BATHURST,NSW,2795,-33.4163,149.58
NSW,Calare,109,Bathurst North,Denison College Bathurst High Campus,190 Hope St,,,BATHURST,NSW,2795,-33.41338529,149.5696646
NSW,Calare,109,Bathurst South,Bathurst South Public School,169 Havannah St,,,BATHURST,NSW,2795,-33.42811319,149.5773271
NSW,Calare,109,Bathurst West,Bathurst West Public School,35 Suttor St,,,WEST BATHURST,NSW,2795,-33.41063825,149.5597278
NSW,Calare,109,Black Springs,Black Springs Public School,4 Avoca St,,,BLACK SPRINGS,NSW,2787,-33.84573653,149.7419691
NSW,Calare,109,Blayney,Blayney Public School,2 Lindsay St,,,BLAYNEY,NSW,2799,-33.529,149.252
NSW,Calare,109,Bletchington,Bletchington Public School,139 Matthews Ave,,,ORANGE,NSW,2800,-33.2686986,149.1035568
NSW,Calare,109,Bloomfield,Bloomfield Hall,1502 Forest Rd,,,ORANGE,NSW,2800,-33.318681,149.09106
NSW,Calare,109,Borenore,Borenore Public School,The School House,1243 The Escort Way,,BORENORE,NSW,2800,-33.25086806,148.9844015
NSW,Calare,109,Bowen,Bowen Public School,50-60 Park St,,,ORANGE,NSW,2800,-33.2802,149.118
NSW,Calare,109,Bowenfels South,Presbyterian Church Hall,12 Mudgee St,,,SOUTH BOWENFELS,NSW,2790,-33.51086876,150.1209783
NSW,Calare,109,Calare Central,Calare Public School,44 Wentworth La,,,ORANGE,NSW,2800,-33.28693323,149.0793489
NSW,Calare,109,Canobolas,Canobolas Public School,386 Canobolas Rd,,,CANOBOLAS,NSW,2800,-33.30647793,149.0464434
NSW,Calare,109,Canowindra,Canowindra High School,1 Browns Ave,,,CANOWINDRA,NSW,2804,-33.55718876,148.676485
NSW,Calare,109,Capertee,Capertee Community Hall,18 Castlereagh Hwy,,,CAPERTEE,NSW,2846,-33.14762627,149.9888082
NSW,Calare,109,Carcoar,Carcoar Public School,13 Icely St,,,CARCOAR,NSW,2791,-33.6123127,149.1421246
NSW,Calare,109,Cargo,Cargo Public School,10 Hamilton St,,,CARGO,NSW,2800,-33.42789317,148.8077224
NSW,Calare,109,Cooerwull,Cooerwull Public School,319 Main St,,,LITHGOW,NSW,2790,-33.48412593,150.1420842
NSW,Calare,109,Cudal,Cudal Public School,9-15 Toogong St,,,CUDAL,NSW,2864,-33.28709137,148.7403051
NSW,Calare,109,Cullen Bullen,Cullen Bullen Progress Hall,37-39 Castlereagh Hwy,,,CULLEN BULLEN,NSW,2790,-33.29832437,150.0327781
NSW,Calare,109,Cumnock,Cumnock Community Centre,4 McLaughlan St,,,CUMNOCK,NSW,2867,-32.92966937,148.7533242
NSW,Calare,109,Eglinton,Eglinton Public School,29 Alexander St,,,EGLINTON,NSW,2795,-33.37748127,149.5393521
NSW,Calare,109,Eugowra,Eugowra Public School,1 Hill St,,,EUGOWRA,NSW,2806,-33.42307511,148.36928
NSW,Calare,109,Geurie,Geurie Public School,School Residence,58 Narragal St,,GEURIE,NSW,2818,-32.39635697,148.829731
NSW,Calare,109,Glen Alice,,,,,,,,,
NSW,Calare,109,Glenroi,Glenroi Heights Public School,40-62 Maxwell Ave,,,ORANGE,NSW,2800,-33.2972043,149.1117993
NSW,Calare,109,Gulgong,Gulgong Memorial Hall,110-114 Herbert St,,,GULGONG,NSW,2852,-32.36434092,149.5326968
NSW,Calare,109,Hampton,Hampton Public School,19 Old Bindo Rd,,,HAMPTON,NSW,2790,-33.64888137,150.0491434
NSW,Calare,109,Hargraves,Hargraves Public School,66 Merinda St,,,HARGRAVES,NSW,2850,-32.7837887,149.4623753
NSW,Calare,109,Hartley,Hartley Old Public School,Breconvale,2 Mid Hartley Rd,,HARTLEY,NSW,2790,-33.55241467,150.1886637
NSW,Calare,109,Hermitage,Hermitage Progress Association Hall,33 Albert St,,,LITHGOW,NSW,2790,-33.47948646,150.1509206
NSW,Calare,109,Hill End,,,,,,,,,
NSW,Calare,109,Ilford,Ilford Public School,6943 Castlereagh Hwy,,,ILFORD,NSW,2850,-32.96647764,149.8561075
NSW,Calare,109,Kandos,Kandos High School,16-38 Fleming St,,,KANDOS,NSW,2848,-32.856,149.975
NSW,Calare,109,Kelso,Kelso Public School,19 Gilmour St,,,KELSO,NSW,2795,-33.41679298,149.6040276
NSW,Calare,109,Lithgow,Lithgow Public School,163 Mort St,,,LITHGOW,NSW,2790,-33.48216073,150.160221
NSW,Calare,109,Lucknow,Lucknow School Community Hall,7 Newman St,,,LUCKNOW,NSW,2800,-33.34409939,149.1610376
NSW,Calare,109,Lue,Lue Public School,10 Swanton St,,,LUE,NSW,2850,-32.6566633,149.8455213
NSW,Calare,109,Lyndhurst,Lyndhurst Public School,12 Marsden St,,,LYNDHURST,NSW,2797,-33.6738179,149.0445601
NSW,Calare,109,Mandurama,Mandurama Public Hall,34 Gold St,,,MANDURAMA,NSW,2792,-33.64938058,149.0762979
NSW,Calare,109,Manildra,Manildra Soldiers Memorial Hall,61 Kiewa St,,,MANILDRA,NSW,2865,-33.1858946,148.6928488
NSW,Calare,109,Meadow Flat,Meadow Flat Public School,The School House,2630 Great Western Hwy,,MEADOW FLAT,NSW,2795,-33.43396874,149.923386
NSW,Calare,109,Millthorpe,Millthorpe Public School,32 Park St,,,MILLTHORPE,NSW,2798,-33.44494397,149.1857879
NSW,Calare,109,Molong,Molong Central School,Molong Central School,68-70 Phillip St,,MOLONG,NSW,2866,-33.09798565,148.8638512
NSW,Calare,109,Mudgee,Mudgee Police Citizens Youth Club,50 Market St,,,MUDGEE,NSW,2850,-32.59064103,149.589487
NSW,Calare,109,Mudgee Central,Mudgee High School,41 Douro St,,,MUDGEE,NSW,2850,-32.59777248,149.5836042
NSW,Calare,109,Mudgee South,Cudgegong Valley Public School,47-67 Madeira Rd,,,MUDGEE,NSW,2850,-32.6066,149.584
NSW,Calare,109,Mullion Creek,Mullion Creek Public School,45 Long Point Rd,,,MULLION CREEK,NSW,2800,-33.1391,149.121
NSW,Calare,109,Mumbil,Mumbil Public School,38-44 Burrendong Way,,,MUMBIL,NSW,2820,-32.7219,149.051
NSW,Calare,109,Nashdale,Nashdale Public School,7 Nashdale La,,,NASHDALE,NSW,2800,-33.2941634,149.0121244
NSW,Calare,109,Neville,,,,,,,,,
NSW,Calare,109,O'Connell,O'Connell Public School,15 Blacks Mill La,,,O'CONNELL,NSW,2795,-33.52464316,149.7198478
NSW,Calare,109,Oakey Park,Zig Zag Public School,23 Victoria Ave,,,OAKEY PARK,NSW,2790,-33.46556591,150.1827425
NSW,Calare,109,Oberon,Oberon High School,4 Ross St,,,OBERON,NSW,2787,-33.7016744,149.8611124
NSW,Calare,109,Orange,Orange Public School,78 Kite St,,,ORANGE,NSW,2800,-33.28610882,149.0965678
NSW,Calare,109,Orange East,St Barnabas Parish Hall,381 Summer St,,,ORANGE,NSW,2800,-33.28467402,149.1075178
NSW,Calare,109,Orange North,Kenna Hall,88 Hill St,,,ORANGE,NSW,2800,-33.2798185,149.0946465
NSW,Calare,109,Orange North West,Orange Anglican Grammar School,7 Murphy La,,,ORANGE,NSW,2800,-33.25975185,149.0719828
NSW,Calare,109,Orange South,Anson Street Public School,94 Anson St,,,ORANGE,NSW,2800,-33.29646503,149.0974675
NSW,Calare,109,Orange West,Orange High School,cnr Woodward St & Coronation Dr,,,ORANGE,NSW,2800,-33.2809,149.086
NSW,Calare,109,Peel,Old School House,8 West St,,,PEEL,NSW,2795,-33.30900824,149.6346115
NSW,Calare,109,Perthville,Perthville Public School,24 Rockley St,,,PERTHVILLE,NSW,2795,-33.4912774,149.5491994
NSW,Calare,109,Portland,Portland Central School,14 Vale St,,,PORTLAND,NSW,2847,-33.35497004,149.9796671
NSW,Calare,109,Raglan,Raglan Public School,25 Nelson St,,,RAGLAN,NSW,2795,-33.42802558,149.6480865
NSW,Calare,109,Rockley,Rockley Public School,34 Hill St,,,ROCKLEY,NSW,2795,-33.69226,149.56285
NSW,Calare,109,Rylstone,Rylstone Memorial Hall,67-75 Louee St,,,RYLSTONE,NSW,2849,-32.7984,149.971
NSW,Calare,109,Spring Hill,Spring Hill Public School,2 Seaton St,,,SPRING HILL,NSW,2800,-33.39956361,149.1512833
NSW,Calare,109,Spring Terrace,Spring Terrace Public School,573 Forest Rd,,,SPRING TERRACE,NSW,2798,-33.3940137,149.0967575
NSW,Calare,109,Stuart Town,Stuart Town Public School,5961 Burrendong Way,,,STUART TOWN,NSW,2820,-32.8023,149.069
NSW,Calare,109,Sydney (Calare),,,,,,,,,
NSW,Calare,109,Trunkey,Trunkey Public School,1 Carlyle St,,,TRUNKEY CREEK,NSW,2795,-33.8222481,149.3288065
NSW,Calare,109,Tweed Mills,Fatima Hall,1102 Great Western Hwy,,,BOWENFELS,NSW,2790,-33.48469543,150.1345858
NSW,Calare,109,Ulan,Ulan Public School,30 Main St,,,ULAN,NSW,2850,-32.28154166,149.7433325
NSW,Calare,109,Wallerawang,Wallerawang Public School,77 Barton Ave,,,WALLERAWANG,NSW,2845,-33.4196,150.071
NSW,Calare,109,Waratah North Orange,Integra Health Club,17 Ralston Dr,,,ORANGE,NSW,2800,-33.24622808,149.1045483
NSW,Calare,109,Wattle Flat,Wattle Flat Public School,3807 Sofala Rd,,,WATTLE FLAT,NSW,2795,-33.14153697,149.6926651
NSW,Calare,109,Wellington,Wellington Public School,180 Percy St,,,WELLINGTON,NSW,2820,-32.5576237,148.9420174
NSW,Calare,109,Wellington East,Wellington High School,80-98 Whiteley St,,,WELLINGTON,NSW,2820,-32.54666865,148.9477939
NSW,Calare,109,Windeyer,,,,,,,,,
NSW,Calare,109,Yeoval,Yeoval Central School,8 Obley St,,,YEOVAL,NSW,2868,-32.75418808,148.6494644
NSW,Calare,109,Yetholme,Yetholme Community Hall,32 Porters La,,,YETHOLME,NSW,2795,-33.44790318,149.8176335
NSW,Chifley,111,Arndell Park North,Walters Road Public School,158 Walters Rd,,,BLACKTOWN,NSW,2148,-33.7847439,150.8919344
NSW,Chifley,111,Bidwill,Bidwill Public School,45 Bunya Rd,,,BIDWILL,NSW,2770,-33.73365093,150.8270651
NSW,Chifley,111,Blackett,Blackett Public School,47-59 Boldrewood Rd,,,BLACKETT,NSW,2770,-33.73964977,150.8159045
NSW,Chifley,111,Blacktown South (Chifley),Blacktown South Public School,183 Flushcombe Rd,,,BLACKTOWN,NSW,2148,-33.78020542,150.9051641
NSW,Chifley,111,Blacktown West,Blacktown West Public School,Lancaster St,,,BLACKTOWN,NSW,2148,-33.7705,150.893
NSW,Chifley,111,Dean Park,William Dean Public School,15 Yarramundi Dr,,,DEAN PARK,NSW,2761,-33.73454357,150.8588296
NSW,Chifley,111,Dharruk,Dawson Public School,7 Stuart Rd,,,DHARRUK,NSW,2770,-33.74523184,150.8159768
NSW,Chifley,111,Doonside,Doonside Public School,367 Kildare Rd,,,DOONSIDE,NSW,2767,-33.765,150.872
NSW,Chifley,111,Doonside Central,Crawford Public School,Power St,,,DOONSIDE,NSW,2767,-33.75476495,150.8688174
NSW,Chifley,111,Doonside North,Doonside Technology High School,15-39 Power St,,,DOONSIDE,NSW,2767,-33.7563,150.875
NSW,Chifley,111,Doonside South,Tyndale Christian School,58 Douglas Rd,,,BLACKTOWN,NSW,2148,-33.7831813,150.8855827
NSW,Chifley,111,Glendenning,Glendenning Public School,135 Armitage Dr,,,GLENDENNING,NSW,2761,-33.74222066,150.8526308
NSW,Chifley,111,Hassall Grove,Hassall Grove Public School,185 Buckwell Dr,,,HASSALL GROVE,NSW,2761,-33.73536426,150.838446
NSW,Chifley,111,Hebersham,Hebersham Public School,27 Andover Cres,,,HEBERSHAM,NSW,2770,-33.7477,150.825
NSW,Chifley,111,Lethbridge Park,Lethbridge Park Public School,2 Copeland Rd,,,LETHBRIDGE PARK,NSW,2770,-33.73788305,150.8001129
NSW,Chifley,111,Marayong,Marayong Public School,4B Davis Rd,,,MARAYONG,NSW,2148,-33.75688665,150.8953036
NSW,Chifley,111,Marayong Heights,Marayong Heights Public School,4A Guerie St,,,MARAYONG,NSW,2148,-33.74233165,150.8967087
NSW,Chifley,111,Marayong South,Marayong South Public School,64 McClean St,,,BLACKTOWN,NSW,2148,-33.7606,150.885
NSW,Chifley,111,Marayong West,St Andrew's Primary School,36 Breakfast Rd,,,MARAYONG,NSW,2148,-33.785393,150.915389
NSW,Chifley,111,Marsden Park,Marsden Park Public School,363 Garfield Rd W,,,MARSDEN PARK,NSW,2765,-33.69641234,150.8336269
NSW,Chifley,111,Marsden Park Central,Northbourne Public School,Northbourne Dr,,,MARSDEN PARK,NSW,2765,-33.68863593,150.8177362
NSW,Chifley,111,Minchinbury (Chifley),Minchinbury Public School,202 McFarlane Dr,,,MINCHINBURY,NSW,2770,-33.78861847,150.8324151
NSW,Chifley,111,Mount Druitt,The Mount Druitt Hub,Ayres Gr,,,MOUNT DRUITT,NSW,2770,-33.785393,150.915389
NSW,Chifley,111,Mount Druitt North,Mt Druitt Public School,51 Belmore Ave,,,MOUNT DRUITT,NSW,2770,-33.7639,150.812
NSW,Chifley,111,Mount Druitt South,Colyton Public School,43-81 Nelson St,,,MOUNT DRUITT,NSW,2770,-33.77717081,150.8131368
NSW,Chifley,111,Oakhurst,Oakhurst Neighbourhood Centre,51 Standish Ave,,,OAKHURST,NSW,2761,-33.74100342,150.8294701
NSW,Chifley,111,Plumpton,Plumpton Public School,33 Bottles Rd,,,PLUMPTON,NSW,2761,-33.7491,150.838
NSW,Chifley,111,Plumpton Central,Plumpton High School,141 Hyatts Rd,,,PLUMPTON,NSW,2761,-33.74833897,150.8371614
NSW,Chifley,111,Quakers Hill,Quakers Hill Public School,31 Medlow Dr,,,QUAKERS HILL,NSW,2763,-33.73748613,150.885247
NSW,Chifley,111,Quakers Hill East (Chifley),Quakers Hill High School,70 Lalor Rd,,,QUAKERS HILL,NSW,2763,-33.7292,150.896
NSW,Chifley,111,Rooty Hill North,Rooty Hill Public School,1/13 Westminster St,,,ROOTY HILL,NSW,2766,-33.769,150.841
NSW,Chifley,111,Rooty Hill South,Heritage Hall School of Arts,32 Rooty Hill Rd S,,,ROOTY HILL,NSW,2766,-33.7733925,150.8448782
NSW,Chifley,111,Rooty Hill West,Rooty Hill High School,North Pde,,,ROOTY HILL,NSW,2766,-33.785393,150.915389
NSW,Chifley,111,Ropes Crossing,Ropes Crossing Public School,52 Pulley Dr,,,ROPES CROSSING,NSW,2760,-33.73327274,150.7833619
NSW,Chifley,111,Schofields (Chifley),Schofields Public School,60 St Albans Rd,,,SCHOFIELDS,NSW,2762,-33.6924929,150.8748689
NSW,Chifley,111,Shalvey,Shalvey Public School,14 Laver St,,,SHALVEY,NSW,2770,-33.726781,150.8094252
NSW,Chifley,111,Sydney (Chifley),,,,,,,,,
NSW,Chifley,111,Tregear,Tregear Public School,Wilkes Cres,,,TREGEAR,NSW,2770,-33.7453707,150.7948779
NSW,Chifley,111,Whalan,Whalan Public School,56 Karangi Rd,,,WHALAN,NSW,2770,-33.7526,150.81
NSW,Chifley,111,Willmot,Willmot Public School,63 Discovery Ave,,,WILLMOT,NSW,2770,-33.725802,150.7943898
NSW,Chifley,111,Woodcroft,New Life Christian Church,240 Richmond Rd,,,WOODCROFT,NSW,2767,-33.7496,150.882
NSW,Cook,112,Blakehurst South,Bald Face Public School,84 Stuart St,,,BLAKEHURST,NSW,2221,-33.99672361,151.1069029
